7,1,-1,-1,-1,-1,1,0.1822,0.5371,1.4838
7,2,-1,-1,-1,-1,1,3.7056,-0.8852,0.9322
7,3,-1,-1,-1,-1,1,-0.1826,-0.6385,0.5529
8,1,-1,-1,-1,-1,1,0.1761,0.5383,1.4892
8,2,-1,-1,-1,-1,1,3.7021,-0.8786,0.9452
8,3,-1,-1,-1,-1,1,-0.187,-0.634,0.5591
9,1,-1,-1,-1,-1,1,0.1728,0.5313,1.4966
9,2,-1,-1,-1,-1,1,3.6888,-0.8705,0.9652
9,3,-1,-1,-1,-1,1,-0.1872,-0.6288,0.5658
10,1,-1,-1,-1,-1,1,0.1755,0.5247,1.5053
10,2,-1,-1,-1,-1,1,3.6954,-0.8676,0.9914
10,3,-1,-1,-1,-1,1,-0.1882,-0.624,0.5722
11,1,-1,-1,-1,-1,1,0.1819,0.5209,1.5116
11,2,-1,-1,-1,-1,1,3.709,-0.861,1.0122
11,3,-1,-1,-1,-1,1,-0.1856,-0.616,0.5739
12,1,-1,-1,-1,-1,1,0.1966,0.5172,1.5137
12,2,-1,-1,-1,-1,1,3.7149,-0.8524,1.0209
12,3,-1,-1,-1,-1,1,-0.1752,-0.6093,0.571
13,1,-1,-1,-1,-1,1,0.2141,0.5098,1.5121
13,2,-1,-1,-1,-1,1,3.7307,-0.8433,1.0179
13,3,-1,-1,-1,-1,1,-0.1581,-0.6051,0.5643
14,1,-1,-1,-1,-1,1,0.2324,0.5025,1.5067
14,2,-1,-1,-1,-1,1,3.7494,-0.8398,1.0124
14,3,-1,-1,-1,-1,1,-0.1341,-0.6006,0.5556
15,1,-1,-1,-1,-1,1,0.2485,0.4923,1.4989
15,2,-1,-1,-1,-1,1,3.7594,-0.8342,1.0067
15,3,-1,-1,-1,-1,1,-0.1154,-0.595,0.5489
16,1,-1,-1,-1,-1,1,0.2641,0.4832,1.4909
16,2,-1,-1,-1,-1,1,3.7763,-0.8267,1.0
16,3,-1,-1,-1,-1,1,-0.0915,-0.5873,0.5438
17,1,-1,-1,-1,-1,1,0.2786,0.4776,1.4823
17,2,-1,-1,-1,-1,1,3.7926,-0.8223,0.9902
17,3,-1,-1,-1,-1,1,-0.0765,-0.5758,0.5406
18,1,-1,-1,-1,-1,1,0.294,0.4715,1.4736
18,2,-1,-1,-1,-1,1,3.7946,-0.8154,0.9781
18,3,-1,-1,-1,-1,1,-0.0617,-0.5649,0.5394
19,1,-1,-1,-1,-1,1,0.3041,0.4658,1.4686
19,2,-1,-1,-1,-1,1,3.7951,-0.8031,0.9726
19,3,-1,-1,-1,-1,1,-0.0488,-0.5469,0.5425
20,1,-1,-1,-1,-1,1,0.3169,0.4614,1.4666
20,2,-1,-1,-1,-1,1,3.7786,-0.7839,0.9693
20,3,-1,-1,-1,-1,1,-0.0385,-0.531,0.5484
21,1,-1,-1,-1,-1,1,0.3308,0.4586,1.4651
21,2,-1,-1,-1,-1,1,3.7695,-0.7586,0.9645
21,3,-1,-1,-1,-1,1,-0.0322,-0.5178,0.5549
22,1,-1,-1,-1,-1,1,0.3476,0.4567,1.4626
22,2,-1,-1,-1,-1,1,3.7761,-0.7307,0.9566
22,3,-1,-1,-1,-1,1,-0.0186,-0.5067,0.5585
23,1,-1,-1,-1,-1,1,0.3714,0.452,1.4599
23,2,-1,-1,-1,-1,1,3.7911,-0.71,0.9463
23,3,-1,-1,-1,-1,1,0.0082,-0.4981,0.5588
24,1,-1,-1,-1,-1,1,0.3979,0.4505,1.4576
24,2,-1,-1,-1,-1,1,3.816,-0.6897,0.9324
24,3,-1,-1,-1,-1,1,0.038,-0.4912,0.5575
25,1,-1,-1,-1,-1,1,0.4209,0.4455,1.4576
25,2,-1,-1,-1,-1,1,3.8264,-0.677,0.9228
25,3,-1,-1,-1,-1,1,0.0611,-0.4916,0.5597
26,1,-1,-1,-1,-1,1,0.4406,0.4374,1.4624
26,2,-1,-1,-1,-1,1,3.8333,-0.6666,0.921
26,3,-1,-1,-1,-1,1,0.0816,-0.4924,0.5656
27,1,-1,-1,-1,-1,1,0.4622,0.4292,1.47
27,2,-1,-1,-1,-1,1,3.8451,-0.6553,0.9209
27,3,-1,-1,-1,-1,1,0.0967,-0.4933,0.5717
28,1,-1,-1,-1,-1,1,0.485,0.4229,1.4761
28,2,-1,-1,-1,-1,1,3.8549,-0.6452,0.9182
28,3,-1,-1,-1,-1,1,0.1104,-0.4958,0.5737
29,1,-1,-1,-1,-1,1,0.5058,0.419,1.483
29,2,-1,-1,-1,-1,1,3.8556,-0.6322,0.918
29,3,-1,-1,-1,-1,1,0.1243,-0.5009,0.5765
30,1,-1,-1,-1,-1,1,0.5219,0.4123,1.4878
30,2,-1,-1,-1,-1,1,3.8476,-0.6119,0.9181
30,3,-1,-1,-1,-1,1,0.1341,-0.5047,0.5782
31,1,-1,-1,-1,-1,1,0.5328,0.4063,1.4923
31,2,-1,-1,-1,-1,1,3.8472,-0.5923,0.9199
31,3,-1,-1,-1,-1,1,0.1421,-0.5063,0.5818
32,1,-1,-1,-1,-1,1,0.5448,0.4052,1.4961
32,2,-1,-1,-1,-1,1,3.8543,-0.5714,0.9232
32,3,-1,-1,-1,-1,1,0.1621,-0.5086,0.5839
33,1,-1,-1,-1,-1,1,0.556,0.4014,1.4974
33,2,-1,-1,-1,-1,1,3.8656,-0.5522,0.9243
33,3,-1,-1,-1,-1,1,0.1829,-0.51,0.5828
34,1,-1,-1,-1,-1,1,0.5622,0.3993,1.4982
34,2,-1,-1,-1,-1,1,3.8718,-0.5417,0.925
34,3,-1,-1,-1,-1,1,0.1944,-0.5108,0.5822
35,1,-1,-1,-1,-1,1,0.5656,0.3982,1.4986
35,2,-1,-1,-1,-1,1,3.8752,-0.5359,0.9254
35,3,-1,-1,-1,-1,1,0.2007,-0.5112,0.5818
36,1,-1,-1,-1,-1,1,0.5674,0.3975,1.4988
36,2,-1,-1,-1,-1,1,3.8771,-0.5327,0.9255
36,3,-1,-1,-1,-1,1,0.2042,-0.5114,0.5816
37,1,-1,-1,-1,-1,1,0.5685,0.3972,1.499
37,2,-1,-1,-1,-1,1,3.8782,-0.5309,0.9257
37,3,-1,-1,-1,-1,1,0.2061,-0.5116,0.5815
38,1,-1,-1,-1,-1,1,0.569,0.397,1.499
38,2,-1,-1,-1,-1,1,3.8787,-0.53,0.9257
38,3,-1,-1,-1,-1,1,0.3724,-0.6001,0.5885
39,1,-1,-1,-1,-1,1,0.5693,0.3969,1.4991
39,2,-1,-1,-1,-1,1,3.879,-0.5294,0.9257
39,3,-1,-1,-1,-1,1,0.4639,-0.6488,0.5923
40,1,-1,-1,-1,-1,1,0.5695,0.3968,1.4991
40,2,-1,-1,-1,-1,1,3.8792,-0.5292,0.9258
40,3,-1,-1,-1,-1,1,0.5142,-0.6756,0.5944
41,1,-1,-1,-1,-1,1,0.5696,0.3968,1.4991
41,2,-1,-1,-1,-1,1,3.8793,-0.529,0.9258
41,3,-1,-1,-1,-1,1,0.5418,-0.6903,0.5955
42,1,-1,-1,-1,-1,1,0.5697,0.3968,1.4991
42,2,-1,-1,-1,-1,1,3.8794,-0.5289,0.9258
42,3,-1,-1,-1,-1,1,0.5571,-0.6984,0.5962
43,1,-1,-1,-1,-1,1,0.5697,0.3968,1.4991
43,2,-1,-1,-1,-1,1,3.8794,-0.5289,0.9258
43,3,-1,-1,-1,-1,1,0.5654,-0.7028,0.5965
44,1,-1,-1,-1,-1,1,0.5697,0.3968,1.4991
44,2,-1,-1,-1,-1,1,3.8794,-0.5288,0.9258
44,3,-1,-1,-1,-1,1,0.57,-0.7053,0.5967
45,1,-1,-1,-1,-1,1,0.5697,0.3968,1.4991
45,2,-1,-1,-1,-1,1,3.8794,-0.5288,0.9258
45,3,-1,-1,-1,-1,1,0.5726,-0.7066,0.5968
46,1,-1,-1,-1,-1,1,0.5697,0.3968,1.4991
46,2,-1,-1,-1,-1,1,3.8794,-0.5288,0.9258
46,3,-1,-1,-1,-1,1,0.574,-0.7074,0.5969
47,1,-1,-1,-1,-1,1,0.6672,0.3678,1.4832
47,2,-1,-1,-1,-1,1,3.9026,-0.4643,0.9066
47,3,-1,-1,-1,-1,1,0.5976,-0.6751,0.5705
48,1,-1,-1,-1,-1,1,0.768,0.3397,1.4664
48,2,-1,-1,-1,-1,1,3.9248,-0.3964,0.8875
48,3,-1,-1,-1,-1,1,0.5994,-0.6368,0.5474
49,1,-1,-1,-1,-1,1,0.8643,0.3162,1.4537
49,2,-1,-1,-1,-1,1,3.9485,-0.3276,0.873
49,3,-1,-1,-1,-1,1,0.6035,-0.602,0.5292
50,1,-1,-1,-1,-1,1,0.9377,0.2923,1.4463
50,2,-1,-1,-1,-1,1,3.9598,-0.2727,0.8615
50,3,-1,-1,-1,-1,1,0.596,-0.5696,0.5203
51,1,-1,-1,-1,-1,1,0.9925,0.2718,1.439
51,2,-1,-1,-1,-1,1,3.9836,-0.2234,0.8479
51,3,-1,-1,-1,-1,1,0.584,-0.5426,0.5141
52,1,-1,-1,-1,-1,1,1.0273,0.2561,1.4269
52,2,-1,-1,-1,-1,1,3.9953,-0.1833,0.8281
52,3,-1,-1,-1,-1,1,0.5765,-0.5162,0.5073
53,1,-1,-1,-1,-1,1,1.0595,0.2443,1.4125
53,2,-1,-1,-1,-1,1,4.0059,-0.1529,0.8036
53,3,-1,-1,-1,-1,1,0.5719,-0.4963,0.5002
54,1,-1,-1,-1,-1,1,1.0845,0.2359,1.3971
54,2,-1,-1,-1,-1,1,4.0157,-0.1269,0.7782
54,3,-1,-1,-1,-1,1,0.5661,-0.4801,0.496
55,1,-1,-1,-1,-1,1,1.1057,0.2301,1.382
55,2,-1,-1,-1,-1,1,4.0223,-0.1024,0.7565
55,3,-1,-1,-1,-1,1,0.56,-0.4643,0.4924
56,1,-1,-1,-1,-1,1,1.1249,0.2244,1.3664
56,2,-1,-1,-1,-1,1,4.0382,-0.0837,0.7338
56,3,-1,-1,-1,-1,1,0.5787,-0.4552,0.4857
57,1,-1,-1,-1,-1,1,1.1479,0.2133,1.357
57,2,-1,-1,-1,-1,1,4.0671,-0.0735,0.72
57,3,-1,-1,-1,-1,1,0.5947,-0.4478,0.4822
58,1,-1,-1,-1,-1,1,1.1606,0.2072,1.3518
58,2,-1,-1,-1,-1,1,4.1034,-0.0629,0.7181
58,3,-1,-1,-1,-1,1,0.6154,-0.4409,0.4807
59,1,-1,-1,-1,-1,1,1.1676,0.2038,1.3489
59,2,-1,-1,-1,-1,1,4.1234,-0.0571,0.717
59,3,-1,-1,-1,-1,1,0.6268,-0.4371,0.4799
60,1,-1,-1,-1,-1,1,1.1714,0.2019,1.3473
60,2,-1,-1,-1,-1,1,4.1344,-0.054,0.7164
60,3,-1,-1,-1,-1,1,0.633,-0.435,0.4795
61,1,-1,-1,-1,-1,1,1.1735,0.2009,1.3465
61,2,-1,-1,-1,-1,1,4.1404,-0.0522,0.7161
61,3,-1,-1,-1,-1,1,0.6365,-0.4339,0.4792
62,1,-1,-1,-1,-1,1,1.1747,0.2004,1.346
62,2,-1,-1,-1,-1,1,4.1437,-0.0512,0.7159
62,3,-1,-1,-1,-1,1,0.6384,-0.4333,0.4791
63,1,-1,-1,-1,-1,1,1.1753,0.2,1.3457
63,2,-1,-1,-1,-1,1,4.1456,-0.0507,0.7158
63,3,-1,-1,-1,-1,1,0.6394,-0.4329,0.479
64,1,-1,-1,-1,-1,1,1.1756,0.1999,1.3456
64,2,-1,-1,-1,-1,1,4.1466,-0.0504,0.7158
64,3,-1,-1,-1,-1,1,0.64,-0.4327,0.479
65,1,-1,-1,-1,-1,1,1.1758,0.1998,1.3455
65,2,-1,-1,-1,-1,1,4.1471,-0.0503,0.7158
65,3,-1,-1,-1,-1,1,0.6403,-0.4326,0.4789
66,1,-1,-1,-1,-1,1,1.1759,0.1997,1.3455
66,2,-1,-1,-1,-1,1,4.1474,-0.0502,0.7157
66,3,-1,-1,-1,-1,1,0.6405,-0.4326,0.4789
67,1,-1,-1,-1,-1,1,1.176,0.1997,1.3455
67,2,-1,-1,-1,-1,1,4.1476,-0.0501,0.7157
67,3,-1,-1,-1,-1,1,0.6406,-0.4325,0.4789
68,1,-1,-1,-1,-1,1,1.176,0.1997,1.3454
68,2,-1,-1,-1,-1,1,4.1477,-0.0501,0.7157
68,3,-1,-1,-1,-1,1,0.6406,-0.4325,0.4789
69,1,-1,-1,-1,-1,1,1.176,0.1997,1.3454
69,2,-1,-1,-1,-1,1,4.2122,0.0037,0.7649
69,3,-1,-1,-1,-1,1,0.6865,-0.396,0.4946
70,1,-1,-1,-1,-1,1,1.2092,0.1551,1.3645
70,2,-1,-1,-1,-1,1,4.2157,0.0585,0.8158
70,3,-1,-1,-1,-1,1,0.715,-0.3616,0.512
71,1,-1,-1,-1,-1,1,1.228,0.1086,1.3863
71,2,-1,-1,-1,-1,1,4.1766,0.1097,0.859
71,3,-1,-1,-1,-1,1,0.7226,-0.3328,0.5295
72,1,-1,-1,-1,-1,1,1.2382,0.0594,1.4065
72,2,-1,-1,-1,-1,1,4.1004,0.1503,0.8911
72,3,-1,-1,-1,-1,1,0.7117,-0.3123,0.5465
73,1,-1,-1,-1,-1,1,1.2579,0.0171,1.4193
73,2,-1,-1,-1,-1,1,4.0448,0.1818,0.9078
73,3,-1,-1,-1,-1,1,0.6964,-0.2979,0.5558
74,1,-1,-1,-1,-1,1,1.2896,-0.0162,1.4264
74,2,-1,-1,-1,-1,1,4.0214,0.2154,0.9109
74,3,-1,-1,-1,-1,1,0.6858,-0.2834,0.5572
75,1,-1,-1,-1,-1,1,1.3194,-0.0438,1.4285
75,2,-1,-1,-1,-1,1,3.9771,0.244,0.9092
75,3,-1,-1,-1,-1,1,0.673,-0.2752,0.5554
76,1,-1,-1,-1,-1,1,1.3358,-0.059,1.4296
76,2,-1,-1,-1,-1,1,4.0051,0.2638,0.9016
76,3,-1,-1,-1,-1,1,0.6795,-0.2627,0.548
77,1,-1,-1,-1,-1,1,1.3863,-0.0734,1.4334
77,2,-1,-1,-1,-1,1,4.0246,0.2757,0.896
77,3,-1,-1,-1,-1,1,0.6902,-0.2565,0.544
78,1,-1,-1,-1,-1,1,1.4637,-0.0879,1.4424
78,2,-1,-1,-1,-1,1,4.0579,0.2871,0.8945
78,3,-1,-1,-1,-1,1,0.709,-0.2526,0.5417
79,1,-1,-1,-1,-1,1,1.5515,-0.1044,1.4532
79,2,-1,-1,-1,-1,1,4.0963,0.3041,0.8942
79,3,-1,-1,-1,-1,1,0.7406,-0.2418,0.5403
80,1,-1,-1,-1,-1,1,1.6331,-0.1106,1.4612
80,2,-1,-1,-1,-1,1,4.1247,0.3247,0.8917
80,3,-1,-1,-1,-1,1,0.7697,-0.23,0.5377
81,1,-1,-1,-1,-1,1,1.7026,-0.1198,1.4671
81,2,-1,-1,-1,-1,1,4.1405,0.3476,0.8892
81,3,-1,-1,-1,-1,1,0.79,-0.2205,0.5347
82,1,-1,-1,-1,-1,1,1.7661,-0.13,1.4754
82,2,-1,-1,-1,-1,1,4.1678,0.3772,0.8857
82,3,-1,-1,-1,-1,1,0.803,-0.2067,0.5297
83,1,-1,-1,-1,-1,1,1.827,-0.1522,1.4815
83,2,-1,-1,-1,-1,1,4.1871,0.4001,0.8808
83,3,-1,-1,-1,-1,1,0.8094,-0.1963,0.5254
84,1,-1,-1,-1,-1,1,1.8719,-0.1778,1.4831
84,2,-1,-1,-1,-1,1,4.2194,0.4142,0.8687
84,3,-1,-1,-1,-1,1,0.8211,-0.1824,0.5191
85,1,-1,-1,-1,-1,1,1.8876,-0.2026,1.4713
85,2,-1,-1,-1,-1,1,4.2389,0.4251,0.8382
85,3,-1,-1,-1,-1,1,0.8288,-0.1677,0.5016
86,1,-1,-1,-1,-1,1,1.8963,-0.2163,1.4648
86,2,-1,-1,-1,-1,1,4.2496,0.431,0.8215
86,3,-1,-1,-1,-1,1,0.833,-0.1595,0.4919
87,1,-1,-1,-1,-1,1,1.9011,-0.2239,1.4612
87,2,-1,-1,-1,-1,1,4.2555,0.4343,0.8123
87,3,-1,-1,-1,-1,1,0.8353,-0.1551,0.4866
88,1,-1,-1,-1,-1,1,1.9037,-0.228,1.4593
88,2,-1,-1,-1,-1,1,4.2588,0.4361,0.8072
88,3,-1,-1,-1,-1,1,0.8366,-0.1526,0.4837
89,1,-1,-1,-1,-1,1,1.9051,-0.2303,1.4582
89,2,-1,-1,-1,-1,1,4.2606,0.4371,0.8044
89,3,-1,-1,-1,-1,1,0.8373,-0.1513,0.4821
90,1,-1,-1,-1,-1,1,1.9059,-0.2315,1.4576
90,2,-1,-1,-1,-1,1,4.2615,0.4377,0.8029
90,3,-1,-1,-1,-1,1,0.8377,-0.1505,0.4812
91,1,-1,-1,-1,-1,1,1.9063,-0.2322,1.4573
91,2,-1,-1,-1,-1,1,4.2621,0.438,0.802
91,3,-1,-1,-1,-1,1,0.8379,-0.1501,0.4807
92,1,-1,-1,-1,-1,1,1.9066,-0.2326,1.4571
92,2,-1,-1,-1,-1,1,4.2624,0.4381,0.8016
92,3,-1,-1,-1,-1,1,0.838,-0.1499,0.4805
93,1,-1,-1,-1,-1,1,1.9067,-0.2328,1.457
93,2,-1,-1,-1,-1,1,4.2625,0.4382,0.8013
93,3,-1,-1,-1,-1,1,0.8381,-0.1498,0.4803
94,1,-1,-1,-1,-1,1,1.9068,-0.2329,1.457
94,2,-1,-1,-1,-1,1,4.2626,0.4383,0.8012
94,3,-1,-1,-1,-1,1,0.8381,-0.1497,0.4802
95,1,-1,-1,-1,-1,1,1.9068,-0.233,1.4569
95,2,-1,-1,-1,-1,1,4.2627,0.4383,0.8011
95,3,-1,-1,-1,-1,1,0.9417,-0.1596,0.5115
96,1,-1,-1,-1,-1,1,1.9069,-0.233,1.4569
96,2,-1,-1,-1,-1,1,4.2627,0.4383,0.8011
96,3,-1,-1,-1,-1,1,0.9987,-0.165,0.5287
97,1,-1,-1,-1,-1,1,1.9069,-0.233,1.4569
97,2,-1,-1,-1,-1,1,4.2627,0.4383,0.801
97,3,-1,-1,-1,-1,1,1.0301,-0.168,0.5381
98,1,-1,-1,-1,-1,1,1.9069,-0.233,1.4569
98,2,-1,-1,-1,-1,1,4.2627,0.4383,0.801
98,3,-1,-1,-1,-1,1,1.0473,-0.1696,0.5433
99,1,-1,-1,-1,-1,1,1.9069,-0.233,1.4569
99,2,-1,-1,-1,-1,1,4.2627,0.4383,0.801
99,3,-1,-1,-1,-1,1,1.0568,-0.1705,0.5462
100,1,-1,-1,-1,-1,1,1.9069,-0.2331,1.4569
100,2,-1,-1,-1,-1,1,4.2627,0.4383,0.801
100,3,-1,-1,-1,-1,1,1.062,-0.171,0.5478
101,1,-1,-1,-1,-1,1,1.9069,-0.2331,1.4569
101,2,-1,-1,-1,-1,1,4.2627,0.4383,0.801
101,3,-1,-1,-1,-1,1,1.0649,-0.1713,0.5486
102,1,-1,-1,-1,-1,1,1.9069,-0.2331,1.4569
102,2,-1,-1,-1,-1,1,4.2627,0.4383,0.801
102,3,-1,-1,-1,-1,1,1.0664,-0.1714,0.5491
103,1,-1,-1,-1,-1,1,1.9069,-0.2331,1.4569
103,2,-1,-1,-1,-1,1,4.2627,0.4383,0.801
103,3,-1,-1,-1,-1,1,1.0673,-0.1715,0.5494
104,1,-1,-1,-1,-1,1,1.9069,-0.2331,1.4569
104,2,-1,-1,-1,-1,1,4.2627,0.4383,0.801
104,3,-1,-1,-1,-1,1,1.0678,-0.1716,0.5495
105,1,-1,-1,-1,-1,1,1.9069,-0.2331,1.4569
105,2,-1,-1,-1,-1,1,4.2627,0.4383,0.801
105,3,-1,-1,-1,-1,1,1.068,-0.1716,0.5496
106,1,-1,-1,-1,-1,1,1.9069,-0.2331,1.4569
106,2,-1,-1,-1,-1,1,4.2627,0.4383,0.801
106,3,-1,-1,-1,-1,1,1.0682,-0.1716,0.5496
107,1,-1,-1,-1,-1,1,1.9069,-0.2331,1.4569
107,2,-1,-1,-1,-1,1,4.2627,0.4383,0.801
107,3,-1,-1,-1,-1,1,1.0683,-0.1716,0.5497
108,1,-1,-1,-1,-1,1,1.9069,-0.2331,1.4569
108,2,-1,-1,-1,-1,1,4.2627,0.4383,0.801
108,3,-1,-1,-1,-1,1,1.0683,-0.1716,0.5497
