0.1,-0.039573,0.490388,1.408356
0.2,-0.023539,0.479763,1.412568
0.3,-0.003641,0.467047,1.416957
0.4,0.015173,0.455560,1.419428
0.5,0.034422,0.443754,1.420385
0.6,0.053780,0.431303,1.420102
0.7,0.071281,0.419432,1.418920
0.8,0.092858,0.404781,1.416585
0.9,0.112475,0.391548,1.413883
1.0,0.133861,0.377600,1.411182
1.1,0.151116,0.366820,1.409436
1.2,0.168147,0.356251,1.408032
1.3,0.188766,0.343167,1.406075
1.4,0.209839,0.330120,1.404005
1.5,0.227829,0.319915,1.402807
1.6,0.246349,0.310557,1.401539
1.7,0.269719,0.300081,1.399795
1.8,0.291492,0.291070,1.397881
1.9,0.313413,0.282472,1.395429
2.0,0.335283,0.274463,1.393152
2.1,0.357374,0.266982,1.391567
2.2,0.379424,0.259730,1.390546
2.3,0.401035,0.253342,1.390051
2.4,0.422198,0.248004,1.390645
2.5,0.445164,0.242225,1.393698
2.6,0.461889,0.237389,1.397376
2.7,0.484384,0.230411,1.404373
2.8,0.503884,0.224543,1.411815
2.9,0.522091,0.219307,1.418511
3.0,0.534378,0.215848,1.422311
3.1,0.556978,0.209529,1.427731
3.2,0.574592,0.205125,1.430392
3.3,0.592972,0.200485,1.431661
3.4,0.613554,0.194889,1.431932
3.5,0.631076,0.189734,1.431163
3.6,0.653559,0.183314,1.429412
3.7,0.670618,0.178571,1.427521
3.8,0.697584,0.171750,1.424273
3.9,0.716131,0.167111,1.421823
4.0,0.742143,0.160320,1.418447
4.1,0.765987,0.153859,1.415449
4.2,0.789363,0.147099,1.412796
4.3,0.812315,0.139946,1.410238
4.4,0.834592,0.132424,1.407794
4.5,0.855980,0.124348,1.406255
4.6,0.878303,0.115237,1.405247
4.7,0.889976,0.110136,1.405205
4.8,0.914341,0.098483,1.405766
4.9,0.934818,0.088567,1.406330
5.0,0.951367,0.080179,1.406693
5.1,0.969257,0.070338,1.407175
5.2,0.986475,0.060105,1.407618
5.3,1.003386,0.049425,1.407764
5.4,1.020249,0.038592,1.407675
5.5,1.035568,0.028825,1.407229
5.6,1.054675,0.016654,1.406483
5.7,1.072412,0.005503,1.406058
5.8,1.090424,-0.005825,1.405925
5.9,1.108632,-0.017039,1.405979
6.0,1.123225,-0.025983,1.406083
6.1,1.145204,-0.039840,1.406370
6.2,1.164016,-0.051383,1.406622
6.3,1.183613,-0.063120,1.407113
6.4,1.205846,-0.075623,1.407509
6.5,1.223998,-0.086065,1.407803
6.6,1.243588,-0.098301,1.407763
6.7,1.264391,-0.112849,1.407551
6.8,1.282843,-0.126679,1.407161
6.9,1.299137,-0.139760,1.406519
7.0,1.314896,-0.153337,1.405362
7.1,1.333425,-0.170874,1.403545
7.2,1.348188,-0.185448,1.402182
7.3,1.365928,-0.203499,1.401122
7.4,1.380280,-0.218289,1.400530
7.5,1.397273,-0.236459,1.400737
7.6,1.412046,-0.253006,1.401475
7.7,1.426443,-0.269527,1.402708
7.8,1.440778,-0.285663,1.404334
7.9,1.454404,-0.301665,1.406058
8.0,1.465633,-0.316301,1.407415
8.1,1.478466,-0.334489,1.409030
8.2,1.489828,-0.351363,1.410811
8.3,1.501353,-0.368569,1.412917
8.4,1.511458,-0.384278,1.415207
8.5,1.522203,-0.401878,1.418119
8.6,1.533563,-0.420987,1.421395
8.7,1.543704,-0.437970,1.423919
8.8,1.552721,-0.452926,1.425583
8.9,1.562813,-0.469068,1.426462
9.0,1.573908,-0.486939,1.427261
9.1,1.584483,-0.502388,1.427380
9.2,1.596237,-0.519494,1.427874
9.3,1.606177,-0.533482,1.428579
9.4,1.617235,-0.549206,1.428967
9.5,1.628882,-0.564851,1.429335
9.6,1.641382,-0.580117,1.429773
9.7,1.654339,-0.594781,1.429760
9.8,1.667459,-0.609398,1.429953
9.9,1.680515,-0.623941,1.430117
10.0,1.693577,-0.638754,1.430686
10.1,1.707224,-0.653434,1.430748
10.2,1.720401,-0.666160,1.430572
10.3,1.737366,-0.681156,1.430205
10.4,1.753100,-0.694417,1.430642
10.5,1.769154,-0.707519,1.431605
10.6,1.785870,-0.720206,1.433116
10.7,1.803323,-0.732537,1.434785
10.8,1.821478,-0.744762,1.436482
10.9,1.838330,-0.755485,1.437790
11.0,1.859627,-0.768297,1.439040
11.1,1.881798,-0.780976,1.440138
11.2,1.902910,-0.791994,1.441003
11.3,1.919939,-0.800205,1.441337
11.4,1.943816,-0.810681,1.441146
11.5,1.963481,-0.818874,1.440770
11.6,1.987395,-0.828250,1.439847
11.7,2.004473,-0.834972,1.439085
11.8,2.029918,-0.844482,1.437729
11.9,2.048824,-0.851764,1.437011
12.0,2.071504,-0.860744,1.436362
12.1,2.090238,-0.867936,1.435767
12.2,2.112841,-0.876884,1.435090
12.3,2.133303,-0.884867,1.434092
12.4,2.153531,-0.892742,1.433313
12.5,2.173347,-0.900247,1.432685
12.6,2.193047,-0.907188,1.432054
12.7,2.212696,-0.913643,1.431644
12.8,2.232288,-0.919398,1.431241
12.9,2.251599,-0.924798,1.431040
13.0,2.270748,-0.930215,1.431260
13.1,2.289952,-0.935520,1.432050
13.2,2.309103,-0.941131,1.433206
13.3,2.328063,-0.946928,1.434842
13.4,2.346980,-0.952750,1.436796
13.5,2.366067,-0.958406,1.438454
13.6,2.387014,-0.964560,1.440000
13.7,2.404231,-0.969900,1.441279
13.8,2.423449,-0.976056,1.442424
13.9,2.442903,-0.981908,1.443421
14.0,2.462918,-0.987692,1.443862
14.1,2.485204,-0.993909,1.443384
14.2,2.503405,-0.998843,1.442693
14.3,2.524055,-1.004426,1.441233
14.4,2.544822,-1.010081,1.439614
14.5,2.565518,-1.015797,1.437831
14.6,2.586417,-1.021602,1.435952
14.7,2.607002,-1.027353,1.433855
14.8,2.627364,-1.033318,1.431934
14.9,2.649267,-1.040104,1.429902
15.0,2.666798,-1.045786,1.428566
15.1,2.685782,-1.052432,1.426936
15.2,2.706215,-1.059667,1.425206
15.3,2.722739,-1.065857,1.424054
15.4,2.740650,-1.072995,1.422885
15.5,2.758259,-1.080362,1.421589
15.6,2.777575,-1.088630,1.420336
15.7,2.793036,-1.095485,1.419351
15.8,2.810016,-1.103445,1.418350
15.9,2.827207,-1.111531,1.417446
16.0,2.844590,-1.119774,1.416527
16.1,2.862458,-1.128121,1.415622
16.2,2.880953,-1.136703,1.414837
16.3,2.900030,-1.145473,1.414082
16.4,2.919849,-1.154602,1.413222
16.5,2.939300,-1.164244,1.412378
16.6,2.960972,-1.175417,1.411539
16.7,2.980373,-1.185962,1.410445
16.8,2.998106,-1.195963,1.409633
16.9,3.017272,-1.207381,1.408665
