0.1,-0.473855,-0.896424,0.509501
0.2,-0.462300,-0.884110,0.510539
0.3,-0.448817,-0.868516,0.511841
0.4,-0.436991,-0.854256,0.512098
0.5,-0.425313,-0.839831,0.511082
0.6,-0.413386,-0.825188,0.510088
0.7,-0.402265,-0.812304,0.508967
0.8,-0.387825,-0.797316,0.506863
0.9,-0.372613,-0.784440,0.503679
1.0,-0.353076,-0.771449,0.498771
1.1,-0.337696,-0.762557,0.494696
1.2,-0.317621,-0.751656,0.489799
1.3,-0.294609,-0.739967,0.485493
1.4,-0.270713,-0.728458,0.482243
1.5,-0.250460,-0.719567,0.480702
1.6,-0.229792,-0.711743,0.480284
1.7,-0.207593,-0.704342,0.481170
1.8,-0.184014,-0.696359,0.484496
1.9,-0.165102,-0.689575,0.488256
2.0,-0.144277,-0.681962,0.492985
2.1,-0.121484,-0.673462,0.498657
2.2,-0.101239,-0.666369,0.503890
2.3,-0.081486,-0.660103,0.509091
2.4,-0.062224,-0.655659,0.513579
2.5,-0.044123,-0.652732,0.518060
2.6,-0.028524,-0.650304,0.521969
2.7,-0.010055,-0.647601,0.525980
2.8,0.006527,-0.647048,0.529286
2.9,0.023313,-0.649324,0.531460
3.0,0.035143,-0.652754,0.532744
3.1,0.057271,-0.662404,0.534008
3.2,0.075101,-0.670765,0.534681
3.3,0.093542,-0.679929,0.535036
3.4,0.112209,-0.689530,0.534390
3.5,0.129874,-0.698545,0.532557
3.6,0.147956,-0.706416,0.529936
3.7,0.160349,-0.711007,0.527116
3.8,0.179810,-0.717979,0.520161
3.9,0.193752,-0.722063,0.515224
4.0,0.213519,-0.724055,0.509362
4.1,0.231354,-0.721507,0.504273
4.2,0.250065,-0.717430,0.498586
4.3,0.269815,-0.714081,0.491601
4.4,0.290103,-0.712046,0.484899
4.5,0.310154,-0.710185,0.479739
4.6,0.328649,-0.706425,0.476879
4.7,0.340604,-0.702674,0.476519
4.8,0.361574,-0.696402,0.479539
4.9,0.376769,-0.694120,0.484583
5.0,0.391258,-0.692207,0.491271
5.1,0.405595,-0.688938,0.498153
5.2,0.418816,-0.684122,0.504205
5.3,0.430367,-0.677625,0.510626
5.4,0.441341,-0.670136,0.518018
5.5,0.451994,-0.663401,0.524301
5.6,0.465387,-0.655657,0.531304
5.7,0.477183,-0.648918,0.536725
5.8,0.487247,-0.642833,0.540459
5.9,0.498998,-0.634970,0.543688
6.0,0.506634,-0.629442,0.544756
6.1,0.521010,-0.618000,0.544638
6.2,0.532055,-0.608535,0.542757
6.3,0.542994,-0.599029,0.539858
6.4,0.554726,-0.589036,0.535720
6.5,0.564096,-0.581401,0.532131
6.6,0.574407,-0.572890,0.528184
6.7,0.584960,-0.563755,0.524456
6.8,0.595583,-0.554035,0.520773
6.9,0.605453,-0.544582,0.517622
7.0,0.613421,-0.536703,0.515929
7.1,0.621388,-0.528067,0.515571
7.2,0.625109,-0.522444,0.517169
7.3,0.626110,-0.515937,0.520301
7.4,0.625382,-0.509187,0.522699
7.5,0.624360,-0.498317,0.525087
7.6,0.624417,-0.486663,0.526009
7.7,0.626162,-0.473978,0.525079
7.8,0.629076,-0.461028,0.523215
7.9,0.631782,-0.448583,0.521700
8.0,0.633822,-0.438076,0.520707
8.1,0.636221,-0.424859,0.520082
8.2,0.638695,-0.412087,0.519625
8.3,0.641359,-0.399194,0.519390
8.4,0.643602,-0.388017,0.519045
8.5,0.645788,-0.375965,0.517547
8.6,0.647216,-0.363017,0.514649
8.7,0.648100,-0.350965,0.510442
8.8,0.649550,-0.340091,0.505811
8.9,0.652154,-0.327886,0.500406
9.0,0.656489,-0.313602,0.493427
9.1,0.661884,-0.300133,0.487839
9.2,0.668413,-0.286688,0.483000
9.3,0.675989,-0.273205,0.477865
9.4,0.683248,-0.259365,0.473107
9.5,0.687440,-0.246807,0.469746
9.6,0.689984,-0.231816,0.465568
9.7,0.691067,-0.218574,0.461788
9.8,0.691496,-0.205455,0.459781
9.9,0.691009,-0.191607,0.459872
10.0,0.690613,-0.175986,0.459843
10.1,0.690457,-0.159123,0.460401
10.2,0.690734,-0.144753,0.461196
10.3,0.693861,-0.129103,0.462264
10.4,0.699120,-0.117519,0.463292
10.5,0.705131,-0.105146,0.465686
10.6,0.709607,-0.093365,0.468784
10.7,0.714906,-0.081302,0.471656
10.8,0.720275,-0.071727,0.474064
10.9,0.726557,-0.061274,0.476878
11.0,0.733451,-0.049924,0.479257
11.1,0.740125,-0.037533,0.481399
11.2,0.746266,-0.025388,0.483143
11.3,0.751783,-0.015189,0.483994
