0.1,-1.077416,-0.539034,1.027719
0.2,-1.078110,-0.539063,1.025955
0.3,-1.078120,-0.538760,1.024096
0.4,-1.078062,-0.538719,1.022306
0.5,-1.077211,-0.538651,1.020290
0.6,-1.076575,-0.539473,1.019655
0.8,-1.076276,-0.540679,1.019024
0.9,-1.076186,-0.541518,1.018112
1.0,-1.076018,-0.542243,1.017538
1.1,-1.076443,-0.543008,1.017173
1.2,-1.077123,-0.543792,1.017711
1.3,-1.078075,-0.544195,1.017396
1.4,-1.079372,-0.544153,1.017204
1.5,-1.080606,-0.543941,1.017327
1.6,-1.082137,-0.543347,1.017224
1.7,-1.083320,-0.542549,1.017139
1.8,-1.084947,-0.541090,1.017365
1.9,-1.085936,-0.539158,1.019094
2.0,-1.088011,-0.537318,1.020249
2.1,-1.090160,-0.534855,1.023184
2.3,-1.093031,-0.532383,1.026345
2.4,-1.095275,-0.529578,1.028311
2.5,-1.095092,-0.526751,1.030879
2.6,-1.093097,-0.524333,1.032204
2.7,-1.087987,-0.521413,1.033137
2.8,-1.080521,-0.519297,1.033031
2.9,-1.070389,-0.518430,1.031223
3.0,-1.057090,-0.517742,1.028405
3.1,-1.042869,-0.516972,1.024814
3.2,-1.024935,-0.517079,1.022297
3.3,-1.007687,-0.517462,1.021434
3.5,-0.988379,-0.517802,1.021415
3.6,-0.969677,-0.518335,1.022308
3.7,-0.952622,-0.518854,1.024076
3.8,-0.933221,-0.518919,1.023454
3.9,-0.915376,-0.518753,1.023657
4.0,-0.895972,-0.519104,1.023534
4.1,-0.876121,-0.519148,1.023042
4.2,-0.857094,-0.518650,1.021530
4.3,-0.840240,-0.518290,1.020204
4.4,-0.822762,-0.518517,1.016524
4.5,-0.804187,-0.519355,1.014746
4.6,-0.787263,-0.519973,1.013077
4.7,-0.769349,-0.519973,1.012120
4.8,-0.749951,-0.519805,1.009198
4.9,-0.732745,-0.520267,1.006963
5.0,-0.716141,-0.520901,1.003537
5.2,-0.698147,-0.522776,1.000428
5.3,-0.681631,-0.524871,0.997807
5.4,-0.665212,-0.527697,0.995975
5.5,-0.646501,-0.531568,0.994642
5.6,-0.627461,-0.535541,0.994715
5.7,-0.608448,-0.539177,0.995091
5.8,-0.590979,-0.542359,0.995678
5.9,-0.571442,-0.545753,0.995505
6.0,-0.551453,-0.549770,0.995491
6.1,-0.532714,-0.553470,0.995662
6.2,-0.513827,-0.557441,0.997673
6.3,-0.495513,-0.561070,0.998850
6.5,-0.476970,-0.563605,0.999189
6.6,-0.460099,-0.565460,0.999306
6.7,-0.441608,-0.566889,0.999435
6.8,-0.422325,-0.567639,0.999363
6.9,-0.404377,-0.567912,0.999259
7.0,-0.386008,-0.567500,0.997994
7.1,-0.367361,-0.566717,0.996463
7.2,-0.345975,-0.565331,0.994433
7.3,-0.324401,-0.563146,0.992176
7.4,-0.305005,-0.561218,0.989983
7.5,-0.284859,-0.558855,0.987218
7.6,-0.267227,-0.557085,0.985500
7.7,-0.248633,-0.555668,0.982796
7.8,-0.228088,-0.553858,0.981447
8.0,-0.209898,-0.551169,0.980157
8.1,-0.193664,-0.548266,0.979212
8.2,-0.173444,-0.544398,0.979201
8.3,-0.157503,-0.541065,0.980939
8.4,-0.142209,-0.537563,0.983236
8.5,-0.126647,-0.533533,0.987581
8.6,-0.112473,-0.529878,0.991635
8.7,-0.096524,-0.526267,0.994981
8.8,-0.083054,-0.523866,0.996282
8.9,-0.063438,-0.521482,0.998017
9.0,-0.046972,-0.520075,0.999028
9.1,-0.027686,-0.518118,1.000084
9.2,-0.008079,-0.515918,0.999822
9.3,0.009564,-0.513534,0.998756
9.4,0.028951,-0.511731,0.997207
9.6,0.047746,-0.510192,0.994408
9.7,0.065748,-0.509246,0.990609
9.8,0.083316,-0.509611,0.986938
9.9,0.098648,-0.510452,0.982633
10.0,0.115938,-0.510507,0.978694
10.1,0.131919,-0.509234,0.975658
10.2,0.150957,-0.506042,0.972433
10.3,0.170324,-0.501969,0.969078
10.4,0.186223,-0.497991,0.967091
10.5,0.203897,-0.493186,0.965029
10.6,0.220013,-0.488434,0.963486
10.8,0.237401,-0.484049,0.963081
10.9,0.254998,-0.480697,0.964470
