0.00,-3.253305,1.109425,0.846247,0.014704,0.010117,0.034119,0.999258,0.000617883,-0.0251571,-0.0393466,0.424611,-0.542901,0.554187,-0.466734,618.000000,43.000000,563.500000,196.000000,803.000000,45.000000,816.500000,198.500000,-1.000000,-1.000000
0.00,-3.253305,1.109425,0.846247,0.014704,0.010117,0.034119,0.999258,0.000617883,-0.0251571,-0.0393466,0.424611,-0.542901,0.554187,-0.466734,618.000000,43.000000,563.500000,196.000000,803.000000,45.000000,816.500000,198.500000,-1.000000,-1.000000
0.10,-3.254937,1.111510,0.847528,0.018493,0.008900,0.034165,0.999205,0.000617883,-0.0251571,-0.0393466,0.424611,-0.542901,0.554187,-0.466734,621.150000,43.450000,563.500000,196.450000,803.900000,45.000000,818.800000,198.500000,-1.000000,-1.000000
0.20,-3.256172,1.114031,0.848413,0.018698,0.011392,0.034409,0.999168,0.000617883,-0.0251571,-0.0393466,0.424611,-0.542901,0.554187,-0.466734,622.250000,43.500000,564.100000,196.800000,804.550000,45.600000,818.050000,199.100000,-1.000000,-1.000000
0.30,-3.256763,1.115834,0.848411,0.017866,0.010433,0.033105,0.999238,0.000617883,-0.0251571,-0.0393466,0.424611,-0.542901,0.554187,-0.466734,622.400000,42.700000,564.300000,196.400000,805.350000,45.550000,818.800000,199.550000,-1.000000,-1.000000
0.40,-3.257317,1.118237,0.848646,0.018336,0.008360,0.033043,0.999251,0.000617883,-0.0251571,-0.0393466,0.424611,-0.542901,0.554187,-0.466734,622.750000,41.800000,564.400000,196.150000,806.250000,45.800000,819.150000,199.850000,-1.000000,-1.000000
0.50,-3.257253,1.120373,0.848893,0.019293,0.007510,0.032537,0.999256,0.000617883,-0.0251571,-0.0393466,0.424611,-0.542901,0.554187,-0.466734,622.200000,41.000000,564.800000,196.050000,807.300000,45.950000,819.650000,200.000000,-1.000000,-1.000000
0.60,-3.257349,1.122408,0.847593,0.017715,0.009195,0.031940,0.999290,0.000617883,-0.0251571,-0.0393466,0.424611,-0.542901,0.554187,-0.466734,622.350000,39.850000,565.200000,195.750000,808.350000,45.750000,821.200000,200.050000,-1.000000,-1.000000
0.70,-3.257470,1.124220,0.846865,0.018806,0.007009,0.032433,0.999272,0.000617883,-0.0251571,-0.0393466,0.424611,-0.542901,0.554187,-0.466734,622.500000,38.400000,565.650000,195.350000,809.450000,45.650000,820.800000,199.850000,-1.000000,-1.000000
0.80,-3.257042,1.126191,0.844913,0.021299,0.005777,0.032863,0.999216,0.000617883,-0.0251571,-0.0393466,0.424611,-0.542901,0.554187,-0.466734,624.250000,36.200000,566.200000,194.300000,810.250000,45.350000,820.550000,199.450000,-1.000000,-1.000000
0.90,-3.257219,1.127373,0.842963,0.022778,0.006629,0.032741,0.999182,0.000617883,-0.0251571,-0.0393466,0.424611,-0.542901,0.554187,-0.466734,627.000000,33.250000,566.450000,193.050000,809.900000,45.200000,820.100000,198.750000,-1.000000,-1.000000
