0.1,-1.501115,0.839508,1.003751
0.2,-1.493952,0.837366,1.006635
0.3,-1.487580,0.835276,1.008739
0.4,-1.482040,0.833318,1.008829
0.5,-1.473406,0.830200,1.008057
0.6,-1.465893,0.827724,1.007356
0.8,-1.460930,0.827401,1.006151
0.9,-1.458048,0.829277,1.006220
1.0,-1.456464,0.832130,1.007527
1.1,-1.455800,0.833307,1.009103
1.2,-1.456330,0.833030,1.009904
1.3,-1.457870,0.830969,1.010428
1.4,-1.460451,0.828103,1.010912
1.5,-1.463937,0.824391,1.013074
1.6,-1.467183,0.819925,1.013053
1.7,-1.467984,0.815118,1.013530
1.8,-1.469015,0.810283,1.011232
1.9,-1.469436,0.806706,1.009138
2.0,-1.471356,0.804466,1.006703
2.1,-1.473962,0.802767,1.006247
2.3,-1.477116,0.801273,1.007031
2.4,-1.481389,0.801644,1.009037
2.5,-1.486819,0.803071,1.011756
2.6,-1.492918,0.804762,1.015953
2.7,-1.499515,0.806212,1.019425
2.8,-1.506384,0.806161,1.021312
2.9,-1.512294,0.805844,1.023202
3.0,-1.518931,0.803942,1.023559
3.1,-1.522059,0.800555,1.023975
3.2,-1.523044,0.794958,1.022973
3.3,-1.522478,0.789553,1.020154
3.5,-1.517502,0.784036,1.017918
3.6,-1.510664,0.780678,1.013283
3.7,-1.502985,0.779125,1.009146
3.8,-1.492458,0.778212,1.004713
3.9,-1.482198,0.778785,1.001334
4.0,-1.470715,0.780405,0.998563
4.1,-1.460274,0.781992,0.995997
4.2,-1.449644,0.784694,0.995561
4.3,-1.440461,0.787148,0.996816
4.4,-1.431390,0.789064,0.998424
4.5,-1.421891,0.789968,0.998952
4.6,-1.412513,0.790146,0.999709
4.7,-1.402446,0.790050,1.000851
4.8,-1.391058,0.790848,1.002886
4.9,-1.380815,0.792693,1.005659
5.0,-1.369992,0.795733,1.009702
5.2,-1.358566,0.799896,1.012990
5.3,-1.348528,0.804292,1.015905
5.4,-1.339813,0.808866,1.017574
5.5,-1.330921,0.812986,1.019264
5.6,-1.322036,0.816534,1.020357
5.7,-1.313218,0.819792,1.020255
5.8,-1.305316,0.822771,1.020911
5.9,-1.297069,0.825642,1.023177
6.0,-1.290619,0.827264,1.026340
6.1,-1.284333,0.829236,1.030806
6.2,-1.276793,0.833065,1.033330
6.3,-1.267082,0.838130,1.034093
6.5,-1.255764,0.844670,1.032754
6.6,-1.245257,0.850741,1.031085
6.7,-1.233580,0.856123,1.028923
6.8,-1.221458,0.858560,1.026662
6.9,-1.208991,0.858340,1.025159
7.0,-1.194877,0.857349,1.023232
7.1,-1.178811,0.855894,1.021613
7.2,-1.161549,0.853875,1.020147
7.3,-1.145117,0.852018,1.020458
7.4,-1.132307,0.848701,1.020024
7.5,-1.121724,0.844259,1.018924
7.6,-1.114263,0.839778,1.016857
7.7,-1.109697,0.838068,1.017822
7.8,-1.106066,0.839831,1.021495
8.0,-1.100399,0.844432,1.026116
8.1,-1.093594,0.849320,1.031497
8.2,-1.081680,0.854383,1.037180
8.3,-1.067843,0.856607,1.039137
8.4,-1.051441,0.856755,1.038067
8.5,-1.030270,0.855395,1.033667
8.6,-1.009123,0.852271,1.026987
8.7,-0.984620,0.847468,1.018825
8.8,-0.964722,0.842254,1.011638
8.9,-0.936989,0.835166,1.000379
9.0,-0.914269,0.829275,0.989720
9.1,-0.889962,0.822464,0.978962
9.2,-0.867341,0.815611,0.971538
9.3,-0.848867,0.809319,0.965025
9.4,-0.829773,0.800865,0.960300
9.6,-0.811888,0.790608,0.959123
9.7,-0.795001,0.779521,0.959697
9.8,-0.778442,0.768467,0.963787
9.9,-0.763761,0.758447,0.968376
10.0,-0.747222,0.747694,0.973755
10.1,-0.732781,0.737550,0.978219
10.2,-0.715699,0.724970,0.982489
10.3,-0.698789,0.712223,0.984074
10.4,-0.684847,0.702075,0.983406
10.5,-0.668308,0.690989,0.982822
10.6,-0.652890,0.681579,0.981467
10.8,-0.635146,0.671325,0.978970
10.9,-0.617359,0.661677,0.977232
11.0,-0.601947,0.654075,0.975703
11.1,-0.586781,0.646680,0.976119
11.2,-0.570887,0.638770,0.977823
11.3,-0.558183,0.632008,0.979183
11.4,-0.544857,0.626224,0.980523
11.5,-0.534248,0.621933,0.980895
11.6,-0.523680,0.618162,0.981978
11.7,-0.514945,0.615466,0.983830
11.8,-0.505665,0.612823,0.986488
11.9,-0.496990,0.610465,0.989266
12.0,-0.488269,0.608138,0.991170
12.1,-0.477162,0.605458,0.993845
12.2,-0.467157,0.602662,0.994837
12.3,-0.457695,0.600096,0.994913
12.4,-0.448193,0.598057,0.994214
12.6,-0.438443,0.596202,0.993157
12.7,-0.429039,0.595446,0.992739
12.8,-0.420215,0.596119,0.990694
12.9,-0.411382,0.597729,0.988448
13.0,-0.401606,0.599698,0.986525
13.1,-0.392297,0.600911,0.988495
13.2,-0.384506,0.602429,0.991848
13.3,-0.374531,0.603330,0.997496
13.4,-0.366662,0.602463,1.002486
13.5,-0.355255,0.600745,1.008432
13.6,-0.345183,0.599715,1.012446
